time,latitude,longitude,depth,mag,type,gap,net,id,place
2022-02-15T04:13:33.110Z,38.8363333,-122.808,2.17,1.22,md,34,nc,nc73692966,"8km WNW of Cobb, CA"
2022-02-15T04:12:40.265Z,38.1649,-117.8878,8.1,1.1,ml,137.55,nn,nn00833876,"31 km SE of Mina, Nevada"
2022-02-15T04:10:17.600Z,44.3081667,-114.8948333,6.33,2.17,ml,71,mb,mb80538439,"10 km NNE of Stanley, Idaho"
2022-02-15T04:01:10.932Z,62.9443,-150.5534,109.9,1.3,ml,,ak,ak0222453xp1,"51 km NNE of Petersville, Alaska"
2022-02-15T03:57:06.450Z,34.2411667,-117.062,3.77,1.14,ml,38,ci,ci40186376,"6km NE of Running Springs, CA"
2022-02-15T03:55:48.982Z,18.2961,145.6893,188.26,4.5,mb,88,us,us7000gkz7,"Pagan region, Northern Mariana Islands"
2022-02-15T03:53:04.400Z,36.85566667,-97.79383333,7.55,1.14,ml,74,ok,ok2022deni,"7 km NW of Medford, Oklahoma"
2022-02-15T03:46:15.411Z,61.3483,-150.7057,46.4,1.6,ml,,ak,ak022244s5nr,"24 km SSW of Susitna, Alaska"
2022-02-15T03:43:01.940Z,17.96416667,-66.941,14.27,1.97,md,195,pr,pr71334853,"3 km WSW of Guánica, Puerto Rico"
2022-02-15T03:26:04.360Z,19.3265,-155.1485,2.73,2.19,ml,96,hv,hv72917707,"Island of Hawaii, Hawaii"
2022-02-15T03:12:37.250Z,17.98866667,-66.94333333,10.08,1.82,md,185,pr,pr71334848,"2 km W of Fuig, Puerto Rico"
2022-02-15T03:03:28.090Z,19.19583321,-155.3999939,31.72999954,2.1,ml,160,hv,hv72917667,"8 km E of Pāhala, Hawaii"
2022-02-15T02:55:46.412Z,59.8007,-151.2712,45,2.1,ml,,ak,ak0222448pvl,"7 km N of Fritz Creek, Alaska"
2022-02-15T02:52:11.240Z,35.11016667,-95.54116667,7.46,1.04,ml,130,ok,ok2022deli,"11 km E of Crowder, Oklahoma"
2022-02-15T02:45:11.354Z,61.445,-147.4096,11.1,2.3,ml,,ak,ak0222446i0r,"42 km SSE of Glacier View, Alaska"
2022-02-15T02:38:26.790Z,47.4671667,-115.7878333,0.96,1.14,ml,181,mb,mb80538454,"1 km ESE of Mullan, Idaho"
2022-02-15T02:29:45.380Z,19.23550034,-155.3849945,32.66999817,1.84000003,md,145,hv,hv72917642,"10 km ENE of Pāhala, Hawaii"
2022-02-15T02:16:30.350Z,37.5211667,-118.4436667,6.27,1.29,md,67,nc,nc73692946,"15km N of Dixon Lane-Meadow Creek, CA"
2022-02-15T02:08:39.550Z,18.017,-66.868,15.61,2.74,md,103,pr,pr71334843,Puerto Rico region
2022-02-15T02:06:42.730Z,19.20999908,-155.4103394,33.59000015,2.08,ml,148,hv,hv72917627,"7 km E of Pāhala, Hawaii"
2022-02-15T02:06:07.420Z,19.21766663,-155.4158325,32.25,2.08,ml,141,hv,hv72917622,"6 km ENE of Pāhala, Hawaii"
2022-02-15T02:02:28.550Z,33.6092,-111.1315,10,2.5,ml,54,us,us7000gky2,"6 km S of Roosevelt, Arizona"
2022-02-15T01:53:18.860Z,39.8935,-123.0601667,-1.08,2.16,md,88,nc,nc73692936,"20km NE of Covelo, CA"
2022-02-15T01:37:36.356Z,63.2698,-145.5075,0,1.3,ml,,ak,ak022243jel9,"20 km NNE of Paxson, Alaska"
2022-02-15T01:33:48.781Z,63.2923,-145.4568,0.1,2.8,ml,,ak,ak022243ikpd,"23 km NNE of Paxson, Alaska"
2022-02-15T01:30:52.985Z,61.4208,-150.0924,40.6,1.2,ml,,ak,ak022243hxw2,"9 km NW of Point MacKenzie, Alaska"
2022-02-15T01:26:59.208Z,62.9361,-150.9353,105.6,1.9,ml,,ak,ak022243h3i5,"49 km N of Petersville, Alaska"
2022-02-15T01:22:14.000Z,35.03316667,-97.6415,9.5,1.04,ml,50,ok,ok2022deij,"1 km W of Dibble, Oklahoma"
2022-02-15T01:19:14.590Z,19.23233414,-155.431839,31.89999962,1.97000003,md,122,hv,hv72917577,"5 km ENE of Pāhala, Hawaii"
2022-02-15T01:13:07.680Z,33.9785,-116.8076667,13.1,1.18,ml,49,ci,ci40186344,"7km NNW of Cabazon, CA"
2022-02-15T01:10:21.714Z,62.5147,-149.1925,22.8,1.5,ml,,ak,ak022243dl19,"47 km E of Chase, Alaska"
2022-02-15T01:01:55.341Z,59.8273,-153.4439,138.5,2.2,ml,,ak,ak022243bqb2,"37 km E of Pedro Bay, Alaska"
2022-02-15T00:47:48.380Z,19.15999985,-155.4535065,33.00999832,2.1400001,md,162,hv,hv72917557,"5 km SSE of Pāhala, Hawaii"
2022-02-15T00:33:54.540Z,40.8781667,-122.404,2.75,1.86,md,103,nc,nc73692891,"22km N of Shasta Lake, CA"
2022-02-15T00:26:38.290Z,35.03,-117.6816667,-0.78,1.75,ml,53,ci,ci40186328,"4km NW of Boron, CA"
2022-02-15T00:07:24.650Z,36.5433333,-121.1275,9.36,1.35,md,110,nc,nc73692881,"2km NE of Pinnacles, CA"
2022-02-15T00:05:44.794Z,65.0061,-147.2642,0,1.1,ml,,ak,ak022242r4qt,"17 km ENE of Fox, Alaska"
2022-02-15T00:03:53.290Z,45.84633333,-122.4936667,-0.84,1.4,ml,234,uw,uw61816986,"4 km NNE of Lewisville, Washington"
2022-02-15T00:02:39.210Z,19.2266674,-155.4290009,34.43000031,2.08,ml,126,hv,hv72917532,"5 km ENE of Pāhala, Hawaii"
2022-02-15T00:02:20.870Z,48.461,-123.5458333,-0.25,1.49,ml,125,uw,uw61816981,"3 km WNW of Langford, Canada"
2022-02-15T00:02:04.522Z,62.8907,-151.3042,107.7,1.8,ml,,ak,ak022242qeh2,"51 km NNW of Petersville, Alaska"
2022-02-15T00:01:43.240Z,33.2676667,-117.8911667,17.29,1.82,ml,165,ci,ci40186304,"28km SW of Dana Point, CA"
2022-02-14T23:56:27.626Z,-8.4899,134.8071,10,4.9,mb,83,us,us7000gkx7,Arafura Sea
2022-02-14T23:47:24.580Z,17.99016667,-66.8415,12.88,1.75,md,326,pr,pr71334838,"2 km W of Indios, Puerto Rico"
2022-02-14T23:42:25.660Z,35.9041667,-116.9295,5.21,1.69,ml,91,ci,ci40186280,"43km ENE of Trona, CA"
2022-02-14T23:31:25.810Z,17.9865,-66.86516667,12.7,1.88,md,153,pr,pr71334828,"2 km ENE of Maria Antonia, Puerto Rico"
2022-02-14T23:29:28.209Z,32.06268311,-102.2371618,8.436889648,3.2,ml,53,tx,tx2022deeq,"14 km ENE of Gardendale, Texas"
2022-02-14T23:26:27.110Z,19.0731,-67.2446,10,3.59,md,307,pr,pr2022045000,"66 km NNW of San Antonio, Puerto Rico"
2022-02-14T23:17:50.310Z,31.6668,-104.4214,8.76,2.8,ml,63,us,us7000gkx1,"56 km S of Whites City, New Mexico"
2022-02-14T23:13:06.270Z,38.8251648,-122.800499,1.55,1.13,md,36,nc,nc73692866,"7km NW of The Geysers, CA"
2022-02-14T22:51:20.087Z,-25.5034,178.5618,595.46,4.4,mb,110,us,us7000gkwx,south of the Fiji Islands
2022-02-14T22:40:23.947Z,40.03,-119.6188,8,1.7,ml,108.57,nn,nn00833862,"8 km N of Sutcliffe, Nevada"
2022-02-14T22:38:53.240Z,35.6625,-117.4586667,9.82,1.86,ml,97,ci,ci40186224,"13km SSW of Searles Valley, CA"
2022-02-14T22:31:00.330Z,17.945,-67.0475,6.47,1.52,md,309,pr,pr71334808,"3 km S of La Parguera, Puerto Rico"
2022-02-14T22:29:36.880Z,33.874,-117.4976667,-0.66,1.18,ml,101,ci,ci40186216,"2km ESE of Home Gardens, CA"
2022-02-14T22:21:55.450Z,49.40833333,-120.518,-0.37,1.86,ml,189,uw,uw61816951,"5 km S of Princeton, Canada"
2022-02-14T22:19:04.520Z,33.0526667,-115.0006667,-0.2,1.76,ml,61,ci,ci40186208,"44km NE of Holtville, CA"
2022-02-14T22:09:07.591Z,63.261,-151.0778,0,1.8,ml,,ak,ak02222sc3k6,"44 km SE of Denali National Park, Alaska"
2022-02-14T22:06:44.900Z,17.95016667,-66.99516667,11.17,1.06,md,332,pr,pr71334813,"6 km ESE of La Parguera, Puerto Rico"
2022-02-14T22:00:53.950Z,18.01933333,-66.99666667,16.58,1.21,md,188,pr,pr71334803,"6 km WSW of Liborio Negron Torres, Puerto Rico"
2022-02-14T21:53:04.056Z,70.8194,-14.1573,10,4.7,mb,38,us,us7000gkwb,"199 km W of Olonkinbyen, Svalbard and Jan Mayen"
2022-02-14T21:39:38.140Z,38.7771683,-122.7440033,0.78,1.21,md,95,nc,nc73692826,"1km E of The Geysers, CA"
2022-02-14T21:39:23.935Z,55.5175,-153.1969,10,3.2,ml,304,us,us7000gkw5,"170 km SSE of Akhiok, Alaska"
2022-02-14T21:34:13.930Z,33.499,-116.7845,7.19,0.97,ml,33,ci,ci40186184,"10km NE of Aguanga, CA"
2022-02-14T21:32:04.204Z,70.7581,-14.0112,10,4.3,mb,50,us,us7000gkw4,"194 km W of Olonkinbyen, Svalbard and Jan Mayen"
2022-02-14T21:18:10.510Z,35.9776667,-117.5661667,6.76,1.21,ml,163,ci,ci40186144,"28km NNW of Searles Valley, CA"
2022-02-14T21:10:54.244Z,-3.3638,130.9893,10,4.3,mb,103,us,us7000gkvw,"230 km E of Amahai, Indonesia"
2022-02-14T20:48:25.062Z,64.8643,-150.7377,10.5,2.3,ml,,ak,ak02222rdmnj,Central Alaska
2022-02-14T20:47:04.089Z,35.10116667,-95.52883333,7.38,1.49,ml,87,ok,ok2022ddzh,"13 km E of Crowder, Oklahoma"
2022-02-14T20:39:13.091Z,54.8055,-156.8231,32.3,3.8,ml,,ak,ak02222rbo0n,"191 km SE of Perryville, Alaska"
2022-02-14T20:37:51.020Z,52.01866667,178.3398333,8.96,1.61,ml,350,av,av91049648,"Rat Islands, Aleutian Islands, Alaska"
2022-02-14T20:31:59.450Z,19.22783279,-155.4241638,34.79000092,2.2,ml,129,hv,hv72917392,"6 km ENE of Pāhala, Hawaii"
2022-02-14T20:28:21.259Z,70.7302,-14.3676,10,5.7,mww,27,us,us7000gkvb,"208 km W of Olonkinbyen, Svalbard and Jan Mayen"
2022-02-14T20:25:41.790Z,33.3823333,-116.8851667,5.86,1.62,ml,25,ci,ci40186072,"4km NW of Palomar Observatory, CA"
2022-02-14T20:23:35.740Z,36.9465,-97.67983333,5,1.15,ml,81,ok,ok2022ddym,"3 km NW of Renfrow, Oklahoma"
2022-02-14T20:22:33.607Z,-8.8222,127.2134,10,4.4,mb,84,us,us7000gkv9,"40 km SE of Lospalos, Timor Leste"
2022-02-14T20:16:34.892Z,59.4943,-152.4749,72.3,1.9,ml,,ak,ak02222r6sgt,"35 km WNW of Nanwalek, Alaska"
2022-02-14T20:05:54.436Z,54.5874,-161.1524,35,3.9,mb,152,us,us7000gkv2,"91 km SE of King Cove, Alaska"
2022-02-14T20:03:13.290Z,46.0171667,-112.461,-2,1.57,ml,106,mb,mb80538369,"5 km ENE of Butte, Montana"
2022-02-14T19:48:32.320Z,60.6407,-151.9548,75.5,2.5,ml,,ak,ak02222qs7l1,"34 km W of Salamatof, Alaska"
2022-02-14T19:46:09.150Z,47.47866667,-121.8201667,-0.23,1.13,ml,94,uw,uw61816876,"3 km SW of North Bend, Washington"
2022-02-14T19:45:35.962Z,54.4786,-163.2439,11.91,3,ml,193,us,us7000gkxf,"43 km SSE of False Pass, Alaska"
2022-02-14T19:36:04.230Z,33.3856667,-116.8783333,5,1.25,ml,59,ci,ci40185936,"4km NNW of Palomar Observatory, CA"
2022-02-14T19:26:54.173Z,60.2771,-151.018,34.6,1.4,ml,,ak,ak02222qnjia,"15 km ESE of Kasilof, Alaska"
2022-02-14T19:19:40.150Z,35.6698333,-121.1021667,4.42,1.26,md,120,nc,nc73692791,"8km ENE of San Simeon, CA"
2022-02-14T19:17:40.969Z,28.8351,130.1683,40.48,4.7,mb,115,us,us7000gkuv,"84 km NE of Naze, Japan"
2022-02-14T19:11:19.880Z,33.3825,-116.8805,6.44,1.27,ml,37,ci,ci40185920,"3km NNW of Palomar Observatory, CA"
2022-02-14T19:10:03.448Z,63.2133,-150.3792,84.2,1.5,ml,,ak,ak02222qk05m,"74 km WSW of Cantwell, Alaska"
2022-02-14T19:08:42.700Z,35.779,-117.5973333,6.73,1.14,ml,77,ci,ci40185912,"18km W of Searles Valley, CA"
2022-02-14T18:59:45.609Z,34.27783333,-96.365,0,1.65,ml,116,ok,ok2022ddvt,"11 km SSE of Wapanucka, Oklahoma"
2022-02-14T18:48:20.450Z,35.4831667,-120.6083333,-0.37,1.68,md,68,nc,nc73692776,"6km E of Atascadero, CA"
2022-02-14T18:44:17.680Z,19.25149918,-155.3336639,-0.550000012,1.82000005,md,153,hv,hv72917292,"16 km ENE of Pāhala, Hawaii"
2022-02-14T18:22:19.290Z,38.922,-123.2026667,0.99,1.45,md,48,nc,nc73692766,"17km SE of Boonville, CA"
2022-02-14T18:19:39.403Z,62.1289,-149.4147,20.8,1.9,ml,,ak,ak02222q0ksf,Central Alaska
2022-02-14T18:12:19.103Z,60.5417,-147.6937,13.7,3,ml,,ak,ak02222pz17q,"55 km NNE of Chenega, Alaska"
2022-02-14T18:07:01.640Z,48.99483333,-125.6926667,4.96,1.99,ml,134,uw,uw61816801,"12 km WNW of Ucluelet, Canada"
2022-02-14T18:06:03.001Z,60.3678,-152.1621,76.4,1.7,ml,,ak,ak02222pxpmz,"44 km NW of Ninilchik, Alaska"
2022-02-14T17:55:36.450Z,35.9175,-117.6811667,2.99,2.24,ml,33,ci,ci40185768,"20km E of Little Lake, CA"
2022-02-14T17:55:00.910Z,35.9176667,-117.6811667,3.51,2.02,ml,44,ci,ci40185760,"20km E of Little Lake, CA"
2022-02-14T17:53:00.619Z,31.6179215,-104.1132912,6.131567383,2.8,ml,52,tx,tx2022ddtn,"45 km NW of Toyah, Texas"
2022-02-14T17:41:52.307Z,61.9516,-150.3801,35.3,1.5,ml,,ak,ak02222pjvwb,"29 km NW of Willow, Alaska"
2022-02-14T17:33:18.590Z,44.7095,-112.4803333,5.75,1.54,ml,103,mb,mb80538354,"11 km NE of Lima, Montana"
2022-02-14T17:32:11.282Z,3.3427,-83.0791,10,4.6,mb,87,us,us7000gksz,off the coast of Central America
2022-02-14T17:29:32.930Z,46.297,-111.6331667,-2,1.77,ml,149,mb,mb80538349,"8 km WSW of Townsend, Montana"
2022-02-14T17:15:54.321Z,62.8357,-150.6623,79,1.4,ml,,ak,ak02222pebdt,"38 km N of Petersville, Alaska"
2022-02-14T17:10:35.423Z,3.5289,-82.8426,10,4.3,mb,93,us,us7000glzd,south of Panama
2022-02-14T17:07:37.614Z,38.3169,-118.7521,4.5,1.4,ml,144.15,nn,nn00833844,"25 km SSW of Hawthorne, Nevada"
2022-02-14T17:03:15.847Z,-8.9276,-108.3316,10,4.6,mb,113,us,us7000glzc,central East Pacific Rise
2022-02-14T16:55:53.259Z,34.33666667,-96.8465,0,1.64,ml,93,ok,ok2022ddrq,"7 km SSW of Mill Creek, Oklahoma"
2022-02-14T16:50:36.584Z,-8.7633,-108.8797,10,4.5,mb,111,us,us7000glzb,central East Pacific Rise
2022-02-14T16:48:54.500Z,38.8320007,-122.8188324,1.46,1.21,md,55,nc,nc73692741,"8km NW of The Geysers, CA"
2022-02-14T16:44:33.943Z,42.3639,80.2851,10,4.4,mb,72,us,us7000gkss,"113 km SE of Kegen, Kazakhstan"
2022-02-14T16:41:35.260Z,34.3891667,-118.6415,3.23,3.17,ml,17,ci,ci40185640,"10km SW of Valencia, CA"
2022-02-14T16:27:36.337Z,59.9798,-152.7506,111.8,1.5,ml,,ak,ak02222ovf17,"56 km WNW of Anchor Point, Alaska"
2022-02-14T16:22:59.810Z,38.8326683,-122.8180008,1.17,1.12,md,56,nc,nc73692726,"8km NW of The Geysers, CA"
2022-02-14T16:16:54.611Z,61.7933,-149.5242,13,1.4,ml,,ak,ak02222ot3kp,"16 km WNW of Fishhook, Alaska"
2022-02-14T16:11:46.034Z,39.251,-119.7022,5.2,1.2,ml,53.05,nn,nn00833840,"7 km SW of Virginia City, Nevada"
2022-02-14T16:11:32.088Z,-7.7826,118.5573,10,4.4,mb,79,us,us7000gksm,"77 km NNW of Bima, Indonesia"
2022-02-14T16:06:38.840Z,19.18616676,-155.4615021,37.02999878,1.91999996,md,110,hv,hv72917202,"2 km SE of Pāhala, Hawaii"
2022-02-14T16:04:58.483Z,62.0801,-151.2046,137.8,1.3,ml,,ak,ak02222oqmva,Central Alaska
2022-02-14T15:48:16.474Z,-20.861,-175.3506,10,4.5,mb,110,us,us7000glza,"34 km NNW of Nuku‘alofa, Tonga"
2022-02-14T15:43:28.050Z,35.6581667,-117.5305,10.82,1.02,ml,94,ci,ci40185576,"14km ENE of Ridgecrest, CA"
2022-02-14T15:33:34.824Z,62.3637,-149.6878,9.4,1.6,ml,,ak,ak02222ob9m2,"22 km ENE of Talkeetna, Alaska"
2022-02-14T15:28:36.470Z,34.4505,-119.1426667,2.4,1.2,ml,58,ci,ci40185568,"9km E of Ojai, CA"
2022-02-14T15:28:17.078Z,38.1158,-118.1162,11.7,2.3,ml,72.71,nn,nn00833835,"30 km S of Mina, Nevada"
2022-02-14T15:22:01.130Z,35.6625,-117.5306667,10.26,1.71,ml,61,ci,ci40185552,"14km ENE of Ridgecrest, CA"
2022-02-14T15:20:47.149Z,36.9485,-97.67533333,6.72,2.18,ml,86,ok,ok2022ddon,"3 km NW of Renfrow, Oklahoma"
2022-02-14T15:16:46.440Z,44.3056667,-114.8965,8.83,1.66,ml,113,mb,mb80538344,"10 km NNE of Stanley, Idaho"
2022-02-14T15:16:20.920Z,17.98216667,-67.02066667,6.41,2.11,md,149,pr,pr71334763,"2 km ENE of La Parguera, Puerto Rico"
2022-02-14T15:14:09.902Z,11.7824,144.4266,10,4.5,mb,166,us,us7000glz9,"166 km S of Merizo Village, Guam"
2022-02-14T15:13:03.071Z,63.4,-146.7472,59.9,1.4,ml,,ak,ak02222o6ww0,"66 km WNW of Paxson, Alaska"
2022-02-14T15:04:10.280Z,17.969,-66.94283333,9.61,1.39,md,187,pr,pr71334773,"3 km SW of Fuig, Puerto Rico"
2022-02-14T14:48:10.471Z,59.9485,-147.8079,29.9,1.9,ml,,ak,ak02222nszva,"17 km SE of Chenega, Alaska"
2022-02-14T14:44:29.917Z,61.0834,-152.0876,80.4,1.3,ml,,ak,ak02222ns6lx,"51 km W of Tyonek, Alaska"
2022-02-14T14:43:29.410Z,35.6073333,-117.4726667,9.82,1.84,ml,99,ci,ci40185512,"18km E of Ridgecrest, CA"
2022-02-14T14:36:48.040Z,17.9655,-66.94633333,7.66,2.67,md,192,pr,pr71334753,"4 km SW of Fuig, Puerto Rico"
2022-02-14T14:34:26.897Z,63.0254,-150.4201,9.5,1.3,ml,,ak,ak02222nq15c,"61 km NNE of Petersville, Alaska"
2022-02-14T14:30:26.880Z,47.4613333,-112.726,21.18,1.78,ml,134,mb,mb80538339,"25 km W of Augusta, Montana"
2022-02-14T14:26:49.240Z,36.8364983,-121.3136673,10.61,1.62,md,163,nc,nc73692701,"5km N of Tres Pinos, CA"
2022-02-14T14:08:50.098Z,38.1557,-117.9634,9.6,1.2,ml,113.43,nn,nn00833833,"28 km SSE of Mina, Nevada"
2022-02-14T14:02:48.550Z,32.3785,-115.2188333,11.78,1.73,ml,119,ci,ci40185456,"4km NW of Delta, B.C., MX"
2022-02-14T13:59:37.520Z,19.25483322,-155.3621674,32.06000137,2.05999994,md,191,hv,hv72917122,"13 km ENE of Pāhala, Hawaii"
2022-02-14T13:54:37.586Z,61.0105,-147.7054,19.7,1.4,ml,,ak,ak02222n8wni,"57 km WNW of Tatitlek, Alaska"
2022-02-14T13:46:44.129Z,18.8274,-156.7987,35,3.8,ml,254,us,us7000gkrw,"Hawaii region, Hawaii"
2022-02-14T13:44:43.830Z,19.19466591,-155.4113312,34.11000061,2.12,ml,158,hv,hv72917107,"7 km E of Pāhala, Hawaii"
2022-02-14T13:42:54.088Z,38.1854,-117.8771,8.2,1.4,ml,113.3,nn,nn00833831,"30 km SE of Mina, Nevada"
2022-02-14T13:38:36.686Z,-5.643,154.7052,93.24,4.5,mb,108,us,us7000glz7,"114 km NW of Panguna, Papua New Guinea"
2022-02-14T13:37:49.771Z,35.8658,140.5794,44.97,4.5,mb,106,us,us7000gkrt,"3 km WNW of Omigawa, Japan"
2022-02-14T13:30:24.106Z,1.7936,127.4596,121.84,4,mb,159,us,us7000glz6,"61 km W of Tobelo, Indonesia"
2022-02-14T13:28:03.200Z,-16.8805,178.998,10,4.2,mb,118,us,us7000glz5,"63 km SW of Labasa, Fiji"
2022-02-14T13:23:11.066Z,61.4878,-149.8041,32.9,1.2,ml,,ak,ak02222n27eq,"5 km NW of Knik, Alaska"
2022-02-14T13:19:01.685Z,61.935,-150.6712,12,1.3,ml,,ak,ak02222n1bti,"38 km E of Skwentna, Alaska"
2022-02-14T13:17:22.611Z,61.4972,-140.6678,13,1.5,ml,,ak,ak02222n0y06,"120 km E of McCarthy, Alaska"
2022-02-14T13:08:58.096Z,61.7652,-149.6475,18.5,1.8,ml,,ak,ak02222mz39x,"15 km N of Meadow Lakes, Alaska"
2022-02-14T13:08:46.700Z,19.2076664,-155.4733276,31.94000053,1.96,ml,144,hv,hv72917077,"0 km NE of Pāhala, Hawaii"
2022-02-14T13:05:43.278Z,52.3833,-168.1673,10,3.8,mb,233,us,us7000gkrj,"77 km SE of Nikolski, Alaska"
2022-02-14T13:02:30.140Z,36.1435,-120.7338333,5.18,1.4,md,128,nc,nc73692676,"21km NE of San Ardo, CA"
2022-02-14T12:56:30.493Z,61.4902,-140.6682,0,2.1,ml,,ak,ak02222mnvxm,"120 km E of McCarthy, Alaska"
2022-02-14T12:52:28.688Z,62.8862,-150.6406,1.9,1.9,ml,,ak,ak02222mn0x5,"43 km N of Petersville, Alaska"
2022-02-14T12:36:40.760Z,33.4096667,-116.3441667,11.95,1.18,ml,72,ci,ci40185384,"17km N of Borrego Springs, CA"
2022-02-14T12:21:11.525Z,61.4907,-140.6695,0,2.2,ml,,ak,ak02222mgcem,"120 km E of McCarthy, Alaska"
2022-02-14T12:18:17.810Z,17.90583333,-67.02483333,16.43,1.89,md,295,pr,pr71334748,"7 km SSE of La Parguera, Puerto Rico"
2022-02-14T12:16:59.058Z,61.4992,-140.6992,16.4,1.3,ml,,ak,ak02222mfdht,"118 km E of McCarthy, Alaska"
2022-02-14T12:13:54.910Z,58.4881,-153.1127,44.1,2.4,ml,,ak,ak02222meq0k,"49 km NNW of Aleneva, Alaska"
2022-02-14T12:11:38.570Z,18.73733333,-67.65716667,60.16,3.12,md,210,pr,pr71334743,"61 km NW of Rincón, Puerto Rico"
2022-02-14T11:52:13.207Z,61.759,-146.3794,23.9,1.5,ml,,ak,ak02222m1k4o,"33 km SE of Nelchina, Alaska"
2022-02-14T11:50:34.720Z,36.8838333,-121.4111667,8.61,1.17,md,57,nc,nc71127189,"4km NNW of Hollister, CA"
2022-02-14T11:49:55.530Z,38.073,-118.7343333,6.36,2.3,md,83,nc,nc73692666,"29km ESE of Bodie, CA"
2022-02-14T11:40:35.548Z,13.159,-90.3796,54.42,4.3,mb,60,us,us7000gkr1,"76 km SW of Acajutla, El Salvador"
2022-02-14T11:33:17.644Z,61.073,-140.969,16.2,1,ml,,ak,ak02222lxhut,"112 km ESE of McCarthy, Alaska"
2022-02-14T11:09:59.050Z,35.6595,-117.5335,9.5,2.63,ml,44,ci,ci40185360,"14km ENE of Ridgecrest, CA"
2022-02-14T11:07:25.820Z,19.20716667,-155.3916667,33.62,1.52,md,161,hv,hv72916987,"9 km E of Pāhala, Hawaii"
2022-02-14T11:05:45.472Z,61.3828,-146.5922,40.3,1,ml,,ak,ak02222lrj31,"30 km NNW of Valdez, Alaska"
2022-02-14T10:55:31.490Z,44.4638333,-115.226,13.29,1.9,ml,83,mb,mb80538334,"35 km NW of Stanley, Idaho"
2022-02-14T10:51:45.465Z,62.1957,-150.3016,17,1.3,ml,,ak,ak02222lfza9,"13 km SSW of Trapper Creek, Alaska"
2022-02-14T10:43:43.710Z,17.94766667,-66.95616667,9.89,2.09,md,277,pr,pr71334733,"5 km WSW of Guánica, Puerto Rico"
2022-02-14T10:41:43.290Z,18.23783333,-67.40066667,83.74,2.94,md,281,pr,pr71334728,"18 km WSW of Stella, Puerto Rico"
2022-02-14T10:41:21.334Z,63.0782,-151.4708,4.8,1.3,ml,,ak,ak02222lds9z,"53 km SSE of Denali National Park, Alaska"
2022-02-14T10:39:34.926Z,64.6938,-149.0495,14.8,1,ml,,ak,ak02222lddw4,"10 km NNE of Four Mile Road, Alaska"
2022-02-14T10:38:08.390Z,32.9478333,-115.5505,11.58,1.94,ml,43,ci,ci40185344,"4km SSW of Brawley, CA"
2022-02-14T10:17:00.705Z,61.4973,-140.6794,13.9,1.5,ml,,ak,ak02222l8lhz,"119 km E of McCarthy, Alaska"
2022-02-14T10:15:17.670Z,36.765,-120.9073333,1.11,1.64,md,159,nc,nc73692646,"32km SW of South Dos Palos, CA"
2022-02-14T10:10:54.423Z,59.7763,-153.0982,99.7,1.9,ml,,ak,ak02222l77lk,"56 km E of Pedro Bay, Alaska"
2022-02-14T10:03:52.500Z,44.3513333,-115.1968333,9.08,1.81,ml,83,mb,mb80538324,southern Idaho
2022-02-14T09:50:44.320Z,35.3343333,-117.9976667,3.57,1.07,ml,102,ci,ci40185328,"23km N of California City, CA"
2022-02-14T09:26:21.682Z,60.9649,-147.3096,21.5,1.1,ml,,ak,ak02222kp4y8,"36 km WNW of Tatitlek, Alaska"
2022-02-14T09:24:42.890Z,17.968,-66.9595,8.38,2.09,md,188,pr,pr71334723,"5 km WSW of Fuig, Puerto Rico"
2022-02-14T09:20:04.990Z,19.21800041,-155.4196625,34.16999817,2.33,ml,137,hv,hv72916922,"6 km ENE of Pāhala, Hawaii"
2022-02-14T09:13:22.190Z,31.8636667,-116.1843333,15.44,3.36,ml,128,ci,ci40185312,"40km ENE of Maneadero, B.C., MX"
2022-02-14T09:03:27.200Z,32.91,-115.5321667,6.01,1.27,ml,86,ci,ci40185296,"8km S of Brawley, CA"
2022-02-14T08:57:56.910Z,19.22599983,-155.423172,35.04999924,2.06,ml,131,hv,hv72916897,"6 km ENE of Pāhala, Hawaii"
2022-02-14T08:57:16.554Z,39.2192,-118.5072,10.9,1.1,ml,112.13,nn,nn00833822,"28 km SE of Fallon Station, Nevada"
2022-02-14T08:53:08.470Z,31.8561667,-116.1773333,15.3,3.03,ml,129,ci,ci40185288,"40km ENE of Maneadero, B.C., MX"
2022-02-14T08:53:01.010Z,31.8526667,-116.177,16.42,2.93,ml,130,ci,ci40185280,"40km ENE of Maneadero, B.C., MX"
2022-02-14T08:44:24.980Z,31.8545,-116.1685,15.46,2.73,ml,128,ci,ci40185272,"41km ENE of Maneadero, B.C., MX"
2022-02-14T08:41:07.960Z,38.835,-123.5961667,6.8,1.17,md,240,nc,nc73692611,"12km SE of Point Arena, CA"
2022-02-14T08:29:59.670Z,38.7579994,-122.7236633,1.59,1.01,md,114,nc,nc73692601,"3km SW of Anderson Springs, CA"
2022-02-14T08:29:50.000Z,36.94716667,-97.673,6.28,1.68,ml,80,ok,ok2022dday,"2 km NNW of Renfrow, Oklahoma"
2022-02-14T08:28:33.970Z,18.012,-66.754,9.84,2.18,md,176,pr,pr71334718,"1 km ESE of Magas Arriba, Puerto Rico"
2022-02-14T08:26:20.530Z,60.3105,-141.8673,0,1.4,ml,,ak,ak02222k3p9h,"137 km SSE of McCarthy, Alaska"
